prop_id,player_id,player_name,prop_type,side,line,event_id,home_team,away_team,game_time,player_team,opponent_team,is_home,rest_days,b2b,projection,probability,raw_model_probability,model_probability,market_probability,market_prob,market_over_odds,market_under_odds,edge,confidence,confidence_tier,adjustments,adjustment_notes,avg_5,avg_10,avg_15,trend,recent_std,recent_hit_rate_10,recent_hit_rate_15,recent_streak,team_out_count,team_questionable_count,team_probable_count,team_out_detail,team_questionable_detail,team_probable_detail,usage_expectation,expected_usage_factor,expected_usage_notes,pick,odds,market_vig,edge_threshold,confidence_threshold,risk_factor,volatility_factor,volatility_ratio,odds_min,odds_max,odds_confidence_min,odds_confidence_max,confidence_cap_outside_band,reason,calibration_source,calibration_slope,calibration_intercept,injury_status,injury_source,injury_detail,odds_fetched_at,odds_source,game
8e899df2ab8672fc:pra:41.5:over,8e899df2ab8672fc,Deni Avdija,pra,over,41.5,d634cf294ef9b80b7fabb5ab9f52173d,POR,LAC,2025-12-27T03:10:00Z,POR,LAC,True,4,False,50.96,0.7022,0.9083,0.7022,0.4858,0.4858,-108,-122,0.183,0.364,LOW,"{'minutes_trend': 1.067, 'usage_trend': 1.0245, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, home, soft defense, fast pace, market divergence",40.4,40.1,40.333333333333336,FLAT,7.1094616142465,0.5,0.5333333333333333,-2,7,0,2,Blake Wesley (Injury/Illness - Right Foot; Fracture); Matisse Thybulle (Injury/Illness - Left Thumb; Ligament Tear); Damian Lillard (Injury/Illness - Left Achilles Tendon; Injury Management); Jrue Holiday (Injury/Illness - Right Calf; Strain); Scoot Henderson (Injury/Illness - Left Hamstring; Tear); Jerami Grant (Injury/Illness - Left Achilles; Tendonitis); Javonte Cooke (G League - Two-Way),,Robert Williams III (Injury/Illness - Left Knee; Injury Management); Kris Murray (Injury/Illness - Right Cervical; Soreness),Teammates OUT: 7,1.0,,OVER,-108,0.0688,0.0,0.0,1.05,1.0,0.1713,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,LAC @ POR
fefc8e5721ae8522:pra:23.5:over,fefc8e5721ae8522,Wendell Carter Jr,pra,over,23.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,30.22,0.6778,0.8602,0.6778,0.4711,0.4711,100,-128,0.1778,0.32,LOW,"{'minutes_trend': 1.0615, 'usage_trend': 1.1121, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, market divergence",24.0,22.0,22.0,UP,6.2182527020592095,0.4,0.3333333333333333,-2,5,0,0,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da); Goga Bitadze (Injury/Illness - Left Knee; Strain),,,Usage up; Teammates OUT: 5,1.0,,OVER,100,0.0614,0.0,0.0,1.05,1.0,0.2646,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,CHA @ ORL
e8e371aa543245b3:pra:23.5:over,e8e371aa543245b3,VJ Edgecombe,pra,over,23.5,42968c17840b14e2b40f2f6274d22367,CHI,PHI,2025-12-27T00:40:00Z,PHI,CHI,False,7,False,37.45,0.7293,0.9617,0.7293,0.5239,0.5239,-125,-102,0.1738,0.3628,LOW,"{'minutes_trend': 1.1386, 'usage_trend': 1.1058, 'expected_usage': 0.9641, 'team_usage': 1.035, 'injury_risk': 0.99, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Joel Embiid RETURN x0.96), usage boost (injuries), injury caution, extra rest, soft defense, market divergence",30.8,24.9,24.333333333333332,UP,7.880355321938218,0.5,0.5333333333333333,4,2,1,3,Trendon Watford (Injury/Illness - Left Adductor; Strain); Kelly Oubre Jr. (Injury/Illness - Left Knee; Sprain),Joel Embiid (Injury/Illness - Right Knee; Injury Management),Quentin Grimes (Injury/Illness - N/a; Illness); VJ Edgecombe (Injury/Illness - N/a; Illness); Dominick Barlow (Injury/Illness - N/a; Illness),Usage up; Expected usage: Joel Embiid RETURN x0.96; Teammates OUT: 2; Teammates Q: 1; Player status: PROBABLE,0.9640884316076298,Joel Embiid RETURN x0.96,OVER,-125,0.0605,0.0,0.0,1.05,1.08,0.3353,,,-120,120,0.65,,pra,0.507397,0.241351,PROBABLE,NBA Official Report,Injury/Illness - N/a; Illness,1766788458.537465,odds_api,PHI @ CHI
3b09314818626f62:pra:26.5:over,3b09314818626f62,Anthony Black,pra,over,26.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,32.29,0.6786,0.8618,0.6786,0.4761,0.4761,-102,-125,0.1737,0.3215,LOW,"{'minutes_trend': 1.1079, 'usage_trend': 1.01, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, market divergence",29.0,27.4,26.066666666666666,UP,5.316640543300503,0.7,0.5333333333333333,4,5,0,0,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da); Goga Bitadze (Injury/Illness - Left Knee; Strain),,,Teammates OUT: 5,1.0,,OVER,-102,0.0605,0.0,0.0,1.05,1.0,0.2006,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,CHA @ ORL
e8e371aa543245b3:threes:2.5:over,e8e371aa543245b3,VJ Edgecombe,threes,over,2.5,42968c17840b14e2b40f2f6274d22367,CHI,PHI,2025-12-27T00:40:00Z,PHI,CHI,False,7,False,3.46,0.5496,0.8322,0.5496,0.3658,0.3658,158,-205,0.162,0.13,LOW,"{'minutes_trend': 1.1386, 'usage_trend': 1.1058, 'expected_usage': 0.9641, 'team_usage': 1.035, 'injury_risk': 0.99, 'rest': 1.02, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Joel Embiid RETURN x0.96), usage boost (injuries), injury caution, extra rest, soft defense, high variance",3.0,2.3,2.2,UP,0.9486832980505138,0.4,0.3333333333333333,4,2,1,3,Trendon Watford (Injury/Illness - Left Adductor; Strain); Kelly Oubre Jr. (Injury/Illness - Left Knee; Sprain),Joel Embiid (Injury/Illness - Right Knee; Injury Management),Quentin Grimes (Injury/Illness - N/a; Illness); VJ Edgecombe (Injury/Illness - N/a; Illness); Dominick Barlow (Injury/Illness - N/a; Illness),Usage up; Expected usage: Joel Embiid RETURN x0.96; Teammates OUT: 2; Teammates Q: 1; Player status: PROBABLE,0.9640884316076298,Joel Embiid RETURN x0.96,OVER,158,0.0597,0.0,0.0,1.1,1.08,0.3795,,,-120,120,0.65,,threes,0.3,0.3,PROBABLE,NBA Official Report,Injury/Illness - N/a; Illness,1766788458.537465,odds_api,PHI @ CHI
d1fb36bbd833e915:pra:33.5:over,d1fb36bbd833e915,Shaedon Sharpe,pra,over,33.5,d634cf294ef9b80b7fabb5ab9f52173d,POR,LAC,2025-12-27T03:10:00Z,POR,LAC,True,4,False,40.54,0.6918,0.8879,0.6918,0.5,0.5,-114,-114,0.1591,0.3837,LOW,"{'minutes_trend': 1.0719, 'usage_trend': 1.0394, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, home, soft defense, fast pace",32.6,31.0,29.8,UP,5.792715732327589,0.4,0.4,-3,7,0,2,Blake Wesley (Injury/Illness - Right Foot; Fracture); Matisse Thybulle (Injury/Illness - Left Thumb; Ligament Tear); Damian Lillard (Injury/Illness - Left Achilles Tendon; Injury Management); Jrue Holiday (Injury/Illness - Right Calf; Strain); Scoot Henderson (Injury/Illness - Left Hamstring; Tear); Jerami Grant (Injury/Illness - Left Achilles; Tendonitis); Javonte Cooke (G League - Two-Way),,Robert Williams III (Injury/Illness - Left Knee; Injury Management); Kris Murray (Injury/Illness - Right Cervical; Soreness),Teammates OUT: 7,1.0,,OVER,-114,0.0654,0.0,0.0,1.05,1.0,0.1729,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,LAC @ POR
440168766d15343b:pra:24.5:over,440168766d15343b,Kon Knueppel,pra,over,24.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,CHA,ORL,False,4,False,34.95,0.6924,0.8889,0.6924,0.5042,0.5042,-115,-111,0.1575,0.3847,LOW,"{'minutes_trend': 1.0138, 'usage_trend': 1.0531, 'team_usage': 1.08, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest",30.8,30.3,28.733333333333334,UP,8.56413711032492,0.6,0.6,-2,6,0,0,Grant Williams (Injury/Illness - Right Knee; Surgery); KJ Simpson (G League - Two-Way); Antonio Reeves (G League - Two-Way); Mason Plumlee (Injury/Illness - Right Groin; Strain); Liam McNeeley (G League - On Assignment); Ryan Kalkbrenner (Injury/Illness - Left Elbow; Sprain),,,Usage up; Teammates OUT: 6,1.0,,OVER,-115,0.061,0.0,0.0,1.05,1.08,0.3496,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,CHA @ ORL
00417796df3a3a94:pra:19.5:over,00417796df3a3a94,Jaylen Wells,pra,over,19.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,23.77,0.6558,0.8167,0.6558,0.4761,0.4761,-102,-125,0.1508,0.3115,LOW,"{'minutes_trend': 1.0608, 'usage_trend': 1.0624, 'expected_usage': 1.0292, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x1.03), usage boost (injuries), extra rest, home, soft defense",18.0,20.1,21.0,DOWN,4.724639903973871,0.6,0.6,-3,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery),Ja Morant (Injury/Illness - Left Ankle; Sprain); Cedric Coward (Injury/Illness - Left Heel; Soreness),,Usage up; Expected usage: Ja Morant RETURN x1.03; Teammates OUT: 6; Teammates Q: 2,1.029171236107145,Ja Morant RETURN x1.03,OVER,-102,0.0605,0.0,0.0,1.05,1.0,0.2423,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,MIL @ MEM
5f14e644f6af651b:threes:1.5:over,5f14e644f6af651b,Kris Dunn,threes,over,1.5,d634cf294ef9b80b7fabb5ab9f52173d,POR,LAC,2025-12-27T03:10:00Z,LAC,POR,False,4,False,2.7,0.5442,0.8139,0.5442,0.3712,0.3712,152,-205,0.1473,0.16,LOW,"{'minutes_trend': 1.0265, 'usage_trend': 1.141, 'team_usage': 1.075, 'rest': 1.02, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, slow pace, high variance",2.8,1.6,1.4666666666666666,UP,1.3498971154211057,0.5,0.4666666666666667,5,5,0,0,Ivica Zubac (Injury/Illness - Left Ankle; Sprain); Chris Paul (Not With Team); Derrick Jones Jr. (Injury/Illness - Right Knee; Sprain); RayJ Dennis (G League - Two-Way); Bradley Beal (Injury/Illness - Left Hip; Fracture),,,Usage up; Teammates OUT: 5,1.0,,OVER,152,0.069,0.0,0.0,1.1,1.15,0.8999,,,-120,120,0.65,,threes,0.3,0.3,,,,1766788458.537465,odds_api,LAC @ POR
6528127ba219e939:pra:33.5:over,6528127ba219e939,Lauri Markkanen,pra,over,33.5,19d20865216afacaaeba1cc609103741,UTA,DET,2025-12-27T02:40:00Z,UTA,DET,True,5,False,41.93,0.6732,0.8511,0.6732,0.5,0.5,-114,-114,0.1405,0.3464,LOW,"{'minutes_trend': 0.9756, 'usage_trend': 1.0422, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, fast pace",39.0,35.2,37.53333333333333,UP,8.093893445747302,0.6,0.6666666666666666,3,4,0,0,Elijah Harkless (G League - Two-Way); Walker Kessler (Injury/Illness - Left Shoulder; Injury Recovery); Georges Niang (Injury/Illness - Left Foot; fourth metatarsal stress reaction); John Tonje (G League - Two-Way),,,Teammates OUT: 4,1.0,,OVER,-114,0.0654,0.0,0.0,1.05,1.0,0.2416,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,DET @ UTA
ae90d97d37441694:threes:1.5:over,ae90d97d37441694,Tyus Jones,threes,over,1.5,c4c6703488303b6b8ee37437a8910548,ORL,CHA,2025-12-27T00:10:00Z,ORL,CHA,True,4,False,1.71,0.4722,0.5741,0.4722,0.3147,0.3147,200,-265,0.1389,0.16,LOW,"{'minutes_trend': 1.15, 'usage_trend': 1.108, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",1.6,1.2,1.0,UP,1.1352924243950933,0.2,0.2,1,5,0,0,Moritz Wagner (Injury/Illness - Left Knee; Injury recovery); Franz Wagner (Injury/Illness - Left High Ankle; Sprain); Jalen Suggs (Injury/Illness - Left Hip; Contusion); Colin Castleton (G League - Two-Way da); Goga Bitadze (Injury/Illness - Left Knee; Strain),,,Usage up; Teammates OUT: 5,1.0,,OVER,200,0.0594,0.0,0.0,1.1,1.15,0.7569,,,-120,120,0.65,,threes,0.3,0.3,,,,1766788458.537465,odds_api,CHA @ ORL
659af3acc1931730:pra:15.5:under,659af3acc1931730,Pelle Larsson,pra,under,15.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,18,False,7.75,0.6737,0.8522,0.6737,0.5074,0.5074,-108,-115,0.1388,0.3197,LOW,"{'minutes_trend': 0.85, 'usage_trend': 0.85, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace, high variance",6.4,12.6,14.8,DOWN,7.411702458499891,0.6,0.4666666666666667,6,5,0,0,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,,Usage down; Teammates OUT: 5; Player status: AVAILABLE,1.0,,UNDER,-115,0.0541,0.0,0.0,1.05,1.15,0.4782,,,-120,120,0.65,,pra,0.507397,0.241351,AVAILABLE,NBA Official Report,Injury/Illness - Left Ankle; Sprain,1766788458.537465,odds_api,MIA @ ATL
86c3c54ce38bd221:pra:15.5:over,86c3c54ce38bd221,Khris Middleton,pra,over,15.5,2452dd9a484d893bca40a2059218e2e3,WAS,TOR,2025-12-27T00:10:00Z,WAS,TOR,True,4,False,22.96,0.6858,0.8759,0.6858,0.5188,0.5188,-122,-104,0.1362,0.3419,LOW,"{'minutes_trend': 1.0027, 'usage_trend': 1.15, 'team_usage': 1.035, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, high variance",20.2,19.2,17.266666666666666,UP,6.460134157533676,0.7,0.5333333333333333,1,2,1,0,Cam Whitmore (Injury/Illness - Right Shoulder; Deep Vein Thrombosis); Corey Kispert (Injury/Illness - Left Hamstring; Tightness),Justin Champagnie (Injury/Illness - N/a; illness),,Usage up; Teammates OUT: 2; Teammates Q: 1,1.0,,OVER,-122,0.0594,0.0,0.0,1.05,1.15,0.4168,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,TOR @ WAS
4e45d282ab40fb92:pra:25.5:over,4e45d282ab40fb92,Cam Spencer,pra,over,25.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,31.69,0.6669,0.8388,0.6669,0.5074,0.5074,-115,-108,0.1321,0.3339,LOW,"{'minutes_trend': 1.15, 'usage_trend': 0.9092, 'expected_usage': 1.028, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x1.03), usage boost (injuries), extra rest, home, soft defense",30.0,26.3,24.533333333333335,UP,6.254775952999614,0.7,0.5333333333333333,5,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery),Ja Morant (Injury/Illness - Left Ankle; Sprain); Cedric Coward (Injury/Illness - Left Heel; Soreness),,Usage down; Expected usage: Ja Morant RETURN x1.03; Teammates OUT: 6; Teammates Q: 2,1.0280423330593607,Ja Morant RETURN x1.03,OVER,-115,0.0541,0.0,0.0,1.05,1.0,0.2453,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,MIL @ MEM
5f14e644f6af651b:pra:14.5:over,5f14e644f6af651b,Kris Dunn,pra,over,14.5,d634cf294ef9b80b7fabb5ab9f52173d,POR,LAC,2025-12-27T03:10:00Z,LAC,POR,False,4,False,21.65,0.6961,0.8963,0.6961,0.5282,0.5282,-130,-102,0.1309,0.3922,LOW,"{'minutes_trend': 1.0265, 'usage_trend': 1.141, 'team_usage': 1.075, 'rest': 1.02, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, slow pace",19.2,16.2,16.133333333333333,UP,5.672545969648706,0.7,0.6666666666666666,6,5,0,0,Ivica Zubac (Injury/Illness - Left Ankle; Sprain); Chris Paul (Not With Team); Derrick Jones Jr. (Injury/Illness - Right Knee; Sprain); RayJ Dennis (G League - Two-Way); Bradley Beal (Injury/Illness - Left Hip; Fracture),,,Usage up; Teammates OUT: 5,1.0,,OVER,-130,0.0702,0.0,0.0,1.05,1.08,0.3912,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,LAC @ POR
d3db177138d369cc:pra:23.5:over,d3db177138d369cc,Kyle Kuzma,pra,over,23.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MIL,MEM,False,4,False,32.07,0.6777,0.8599,0.6777,0.5188,0.5188,-122,-104,0.1281,0.3554,LOW,"{'minutes_trend': 1.1369, 'usage_trend': 1.0955, 'team_usage': 1.06, 'rest': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest",26.0,21.4,21.333333333333332,UP,7.933053216343208,0.4,0.4,2,4,0,0,Gary Trent Jr. (Injury/Illness - Left Calf; Contusion); Taurean Prince (Injury/Illness - Neck; Surgery); Giannis Antetokounmpo (Injury/Illness - Right Calf; Strain); Alex Antetokounmpo (G League - Two-Way),,,Usage up; Teammates OUT: 4,1.0,,OVER,-122,0.0594,0.0,0.0,1.05,1.08,0.3376,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,MIL @ MEM
d37bbae8653cdb2b:pra:15.5:over,d37bbae8653cdb2b,T.J. McConnell,pra,over,15.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,IND,BOS,True,4,False,22.75,0.6648,0.8345,0.6648,0.5104,0.5104,-118,-108,0.1235,0.3032,LOW,"{'minutes_trend': 1.0152, 'usage_trend': 1.046, 'team_usage': 1.075, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home, high variance",20.8,16.5,19.133333333333333,UP,7.457285773732365,0.6,0.7333333333333333,3,5,0,0,Obi Toppin (Injury/Illness - Right Foot; Stress Fracture); Ben Sheppard (Injury/Illness - Left Calf; Strain); Aaron Nesmith (Injury/Illness - Left Knee MCL; Sprain); Isaiah Jackson (Injury/Illness - N/A; Concussion); Tyrese Haliburton (Injury/Illness - Right Achilles Tendon; Tear),,,Teammates OUT: 5,1.0,,OVER,-118,0.0605,0.0,0.0,1.05,1.15,0.4811,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,BOS @ IND
e79e366ce3926930:pra:23.5:over,e79e366ce3926930,Dyson Daniels,pra,over,23.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,ATL,MIA,True,6,False,30.12,0.6565,0.8182,0.6565,0.5042,0.5042,-115,-111,0.1216,0.313,LOW,"{'minutes_trend': 0.9751, 'usage_trend': 1.0428, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01}","minutes trend, usage trend, usage boost (injuries), extra rest, home",28.6,26.4,26.666666666666668,UP,7.290785661062569,0.5,0.6,1,6,0,0,Malik Williams (G League - Two-Way); Kristaps Porzingis (Injury/Illness - N/A; Illness); Eli John Ndiaye (G League - Two-Way); Caleb Houstan (G League - Two-Way); Nikola Djurisic (G League - On Assignment); N'Faly Dante (Injury/Illness - Right Knee; Torn ACL),,,Teammates OUT: 6,1.0,,OVER,-115,0.061,0.0,0.0,1.05,1.08,0.3102,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,MIA @ ATL
bca8c361d7811ab2:pra:28.5:over,bca8c361d7811ab2,Nikola Vucevic,pra,over,28.5,42968c17840b14e2b40f2f6274d22367,CHI,PHI,2025-12-27T00:40:00Z,CHI,PHI,True,4,False,35.73,0.6447,0.7949,0.6447,0.4958,0.4958,-111,-115,0.1186,0.2893,LOW,"{'minutes_trend': 1.0552, 'usage_trend': 0.9959, 'team_usage': 1.065, 'rest': 1.02, 'home': 1.01, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, home, fast pace",31.4,27.2,28.266666666666666,UP,8.778762251403478,0.4,0.5333333333333333,1,4,1,0,Lachlan Olbrich (G League - Two-Way); Emanuel Miller (G League - Two-Way); Trentyn Flowers (G League - Two-Way); Noa Essengue (Injury/Illness - Left Shoulder; Surgery),Patrick Williams (Injury/Illness - N/a; Illness),,Teammates OUT: 4; Teammates Q: 1,1.0,,OVER,-111,0.061,0.0,0.0,1.05,1.08,0.308,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,PHI @ CHI
eebbd3f8dcedbe8e:pra:32.5:over,eebbd3f8dcedbe8e,Keyonte George,pra,over,32.5,19d20865216afacaaeba1cc609103741,UTA,DET,2025-12-27T02:40:00Z,UTA,DET,True,4,False,43.57,0.6631,0.8312,0.6631,0.5142,0.5142,-122,-108,0.1135,0.3262,LOW,"{'minutes_trend': 1.1176, 'usage_trend': 0.955, 'team_usage': 1.06, 'rest': 1.02, 'home': 1.01, 'opp_def': 0.97, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, home, tough defense, fast pace",39.8,37.5,35.46666666666667,UP,11.549410759380276,0.7,0.6666666666666666,-1,4,0,0,Elijah Harkless (G League - Two-Way); Walker Kessler (Injury/Illness - Left Shoulder; Injury Recovery); Georges Niang (Injury/Illness - Left Foot; fourth metatarsal stress reaction); John Tonje (G League - Two-Way),,,Teammates OUT: 4,1.0,,OVER,-122,0.0688,0.0,0.0,1.05,1.08,0.3554,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,DET @ UTA
776947d150358207:assists:1.5:over,776947d150358207,Sam Hauser,assists,over,1.5,9cafdf413bd8f5b8971a72a3e7452df6,IND,BOS,2025-12-27T00:10:00Z,BOS,IND,False,5,False,1.43,0.4425,0.4751,0.4425,0.3147,0.3147,200,-265,0.1092,0.17,LOW,"{'minutes_trend': 0.8829, 'usage_trend': 1.15, 'team_usage': 1.075, 'rest': 1.02, 'opp_def': 1.03, 'pace': 0.98}","minutes trend, usage trend, usage boost (injuries), extra rest, soft defense, slow pace, high variance",1.2,1.2,1.4666666666666666,FLAT,1.1352924243950933,0.3,0.4,-2,5,0,0,Chris Boucher (Personal Reasons); Amari Williams (G League - Two-Way); Jayson Tatum (Injury/Illness - Right Achilles; Repair); Max Shulga (G League - Two-Way); Ron Harper Jr. (G League - Two-Way),,,Usage up; Teammates OUT: 5,1.0,,OVER,200,0.0594,0.0,0.0,1.0,1.15,0.7569,,,-120,120,0.65,,assists,0.3,0.3,,,,1766788458.537465,odds_api,BOS @ IND
29e79437a2214ca3:pra:25.5:over,29e79437a2214ca3,Jaren Jackson Jr,pra,over,25.5,5b9deb3a7a25c3efea6e5baf9123366f,MEM,MIL,2025-12-27T01:10:00Z,MEM,MIL,True,4,False,35.25,0.6552,0.8157,0.6552,0.5188,0.5188,-122,-104,0.1057,0.2856,LOW,"{'minutes_trend': 1.0323, 'usage_trend': 1.0487, 'expected_usage': 0.9708, 'team_usage': 1.08, 'rest': 1.02, 'home': 1.01, 'opp_def': 1.03}","minutes trend, usage trend, usage shift (Ja Morant RETURN x0.97), usage boost (injuries), extra rest, home, soft defense, high variance",32.0,24.8,26.4,UP,10.850499220466004,0.4,0.6,1,6,2,0,Vince Williams Jr. (Injury/Illness - Left Patellar; Tendinitis); John Konchar (Injury/Illness - Left Thumb; UCL Surgery Recovery); Ty Jerome (Injury/Illness - Right Calf; Strain); Zach Edey (Injury/Illness - Left Ankle; Stress Reaction); Brandon Clarke (Injury/Illness - Right Calf; Strain); Scotty Pippen Jr. (Injury/Illness - Left Great Toe; Surgery Recovery),Ja Morant (Injury/Illness - Left Ankle; Sprain); Cedric Coward (Injury/Illness - Left Heel; Soreness),,Expected usage: Ja Morant RETURN x0.97; Teammates OUT: 6; Teammates Q: 2,0.9708306781492344,Ja Morant RETURN x0.97,OVER,-122,0.0594,0.0,0.0,1.05,1.15,0.4255,,,-120,120,0.65,,pra,0.507397,0.241351,,,,1766788458.537465,odds_api,MIL @ MEM
938d8e1c6776330d:pra:25.5:under,938d8e1c6776330d,Andrew Wiggins,pra,under,25.5,c8523141aaa4ff1f5221721713a92dca,ATL,MIA,2025-12-27T00:10:00Z,MIA,ATL,False,4,False,18.71,0.6403,0.7862,0.6403,0.5042,0.5042,-111,-115,0.1054,0.2806,LOW,"{'minutes_trend': 0.9691, 'usage_trend': 0.867, 'team_usage': 1.075, 'rest': 1.02, 'pace': 1.02}","minutes trend, usage trend, usage boost (injuries), extra rest, fast pace",17.6,22.5,22.4,DOWN,8.553751613570894,0.8,0.8,8,5,0,0,Tyler Herro (Injury/Illness - Right Big Toe; Contusion); Vladislav Goldin (G League - Two-Way); Bam Adebayo (Injury/Illness - Lower Back; Soreness); Jahmir Young (G League - Two-Way); Terry Rozier (Not With Team),,,Usage down; Teammates OUT: 5; Player status: AVAILABLE,1.0,,UNDER,-115,0.061,0.0,0.0,1.05,1.08,0.3354,,,-120,120,0.65,,pra,0.507397,0.241351,AVAILABLE,NBA Official Report,Injury/Illness - Lower Back; Pain,1766788458.537465,odds_api,MIA @ ATL
